_rl_vi_callback_getchar,0
rl_rubout,0
rl_abort,0
_rl_vi_domove_callback,0
make_history_line_current,0
execute_until_command,0
_rl_with_macro_input,0
list_one_job,0
initialize_shell_level,0
bind_args,0
dir_ok,0
expand_string,0
set_tty_settings,0
pretty_print_job,0
patcomp,0
rl_completion_mode,0
zgetline,0
parser_error,0
sh_invalidnum,0
sigpipe,0
rl_arrow_keys,0
strlist_from_word_list,0
parser_if,0
_rl_internal_pager,0
expand_string_internal,0
bgp_add,0
_rl_to_upper,0
history_total_bytes,0
rl_backward_byte,0
com_list,0
_rl_disable_tty_signals,0
_rl_insert_next_callback,0
rl_gets,0
rl_domove_motion_callback,0
rl_reset_after_signal,0
_rl_enable_meta_key,0
parameter_brace_expand_indir,0
tparam,0
parse_long_options,0
stifle_history,0
strip_trailing,0
rl_reset_terminal,0
readline,0
push_stream,0
sigwinch_sighandler,0
initialize_signames,0
_rl_char_search_internal,0
sh_badpid,0
rl_backward_kill_line,0
killpg,0
append_process,0
_rl_get_screen_size,0
alloc_pid_list,0
rl_noninc_forward_search_again,0
find_variable,0
_nl_make_l10nflist,0
print_until_command,0
free_trap_command,0
whoami_builtin,0
printenv_builtin,0
hash_bucket,0
rl_save_prompt,0
rl_backward,0
fcopy,0
remove_pattern,0
phash_freedata,0
strncasecmp,0
rl_backward_char_search,0
savestring,0
make_subshell_command,0
executable_file,0
new_fd_bitmap,0
trim_pathname,1
_rl_arg_overflow,0
sbrand,0
ttgetattr,0
rl_reverse_search_history,0
find_mail_file,0
_rl_start_using_history,0
reinit_special_variables,0
xprintf,0
_rl_nsearch_abort,0
ttonechar,0
get_tmpdir,0
groupnum,0
rl_restore_state,0
perms,0
readline_internal,0
rl_unbind_function_in_map,0
times,0
rl_vi_match,0
_rl_signal_handler,0
run_startup_files,0
strftime,0
rl_untranslate_keyseq,0
wait_for_single_pid,0
rl_forward_search_history,0
which_set_flags,0
dispose_variable_value,0
print_job,0
set_sigchld_handler,0
do_redirection_internal,2
getconf_print,0
disable_priv_mode,0
set_sigint_handler,0
execute_builtin_or_function,0
strduplicate,0
rl_forward_word,0
sh_mktmpname,0
addcstr,0
rl_insert,0
execute_null_command,0
command_errstr,0
getperm,0
strvec_len,0
seedrand,0
complete_fncmp,0
_rl_arg_getchar,0
_rl_vi_goto_mark,0
pushexp,0
rl_vi_append_mode,0
rl_add_funmap_entry,0
print_offending_line,0
expandable_redirection_filename,0
print_assignment,0
dispose_exec_redirects,0
_rl_nsearch_dosearch,0
printable_job_status,0
group_member,0
make_default_mailpath,0
rl_vi_set_mark,0
executable_or_directory,0
rl_clear_screen,0
path_isdir,0
free_pushed_string_input,0
ansicstr,0
parse_prologue,0
rl_variable_bind,0
sv_compare,0
rl_get_previous_history,0
valloc,0
rl_backward_char,0
set_home_var,0
execute_while_or_until,0
xbotch,0
_rl_vi_callback_set_mark,0
alloc_lvalue,0
make_bare_simple_command,0
rl_exchange_point_and_mark,0
yy_string_unget,0
sh_notfound,0
print_if_command,0
SWAP,0
mk_msgstr,0
_rl_vi_append_forward,0
copy_string_array,0
reset_signal,0
set_ppid,0
yydestruct,0
strvec_sort,0
get_subshell,0
rl_vi_overstrike_delete,0
_rl_rubout_char,0
rl_complete_internal,0
here_document_to_fd,0
nlos2_initialize,0
rl_revert_line,0
freeze_jobs_list,0
unlink_builtin,0
get_term_capabilities,0
_rl_copy_to_kill_ring,0
initialize_terminating_signals,0
rl_reset_screen_size,0
com_help,0
do_word_assignment,0
is_dirname,0
get_random_number,0
local_exported_variables,0
dequote_string,0
allocerr,0
_nl_find_language,0
new_exp_2,0
parameter_list_remove_pattern,0
_rl_vi_initialize_line,0
reset_or_restore_signal_handlers,0
rl_set_keymap,0
newline,0
find_matching_open,0
rl_vi_goto_mark,0
test_syntax_error,0
_rl_digit_value,0
make_coproc_command,0
vapply,0
rl_get_termcap,0
xtrace_set,0
same_file,0
rl_discard_keymap,0
min,0
set_machine_vars,0
cat_main,0
rl_variable_dumper,0
rl_history_search_forward,0
parameter_brace_expand_rhs,1
expand_word_list_internal,0
rl_free_keymap,0
sh_readonly,0
add_unwind_protect,0
libintl_gettext,0
print_prompt,0
sv_editmode,0
rl_unbind_command_in_map,0
rl_vi_change_to,0
vasprintf,0
xparse_dolparen,0
strchrnul,0
read_alias_file,0
glob_expand_word_list,0
history_list,0
_rl_uppercase_p,0
scan_format,0
set_bash_input,0
rl_delete_or_show_completions,0
get_locale_var,0
run_pending_traps,0
hash_create,0
init_data,0
_rl_overwrite_rubout,0
visible_and_exported,0
rl_vi_complete,0
add_history,0
_rl_arg_callback,0
_rl_isearch_callback,0
id_pruser,0
rl_kill_full_line,0
initialize_job_signals,0
dirspell,0
mark_dead_jobs_as_notified,0
add_undo_redirect,0
umatchlen,0
notify_and_cleanup,0
_rl_input_queued,0
ttsetattr,0
history_set_history_state,0
rl_stop_output,0
polite_directory_format,0
print_var_value,0
signal_is_ignored,0
rl_do_undo,0
change_signal,0
brand,0
strlist_append,0
rl_vi_subst,0
mkdirpath,0
wait_for_job,0
_rl_char_search,0
rl_start_kbd_macro,0
named_function_string,0
rl_bind_key_if_unbound,0
current_builtin,0
rl_yank,0
extract_command_subst,0
run_unwind_protects_internal,0
set_error_trap,0
ln_builtin,0
strings,0
_rl_read_init_file,0
fill_words,0
shell_reinitialize,0
getconf_help,0
variable_in_context,0
_rl_isearch_cleanup,0
perl_main,0
parse_comsub,0
next_row,0
_rl_release_sigint,0
add_exec_redirect,0
_find_user_command_internal,0
rl_kill_region,0
strlist_create,0
fix_assignment_words,5
call_expand_word_internal,0
printst,0
add_mail_file,0
all_digits,0
add_undo_close_redirect,0
job_last_stopped,0
maybe_unsave_line,0
dispose_fd_bitmap,0
clear_history,0
maybe_call_trap_handler,0
rl_invoking_keyseqs,0
copy_coproc_command,0
set_binding_values,0
tparam1,0
rl_end_of_history,0
bgp_prune,0
decode_prompt_string,0
_rl_set_mark_at_pos,0
sh_realloc,0
string_list,0
alloc_undo_entry,0
memory_error_and_abort,0
strmaxcpy,0
addcchar,0
parse_command,0
get_clk_tck,0
dispose_temporary_env,0
rl_end_undo_group,0
word_list_remove_quoted_nulls,0
reset_job_indices,0
dispose_function_def_contents,0
glob_dir_to_array,0
realloc_jobs_list,0
write_ifdefs,0
rl_kill_line,0
ding,0
find_special_var,0
strip_whitespace,0
is_special_builtin,0
_nl_init_domain_conv,0
assign_seconds,0
dispose_redirects,0
rl_set_mark,0
sh_realpath,0
save_token_state,0
stralloc,0
create_variable_tables,0
save_pipeline,0
check_binary_file,0
rl_vi_next_word,0
get_mypid,0
rl_dump_macros,0
expr_unwind,0
redir_open,0
sigstop_sighandler,0
pointer,0
_rl_pop_executing_macro,0
rl_yank_nth_arg_internal,0
scan_expression,0
sh_stataccess,0
zreadintr,0
run_shopt_alist,0
print_case_command,0
expand_assignment_string_to_string,0
discard_until,0
sub_append_string,0
too_dangerous,0
quote_breaks,0
_nl_find_msg,0
init_interactive,0
write_here_string,0
_rl_nsearch_init,0
validate_path,0
rl_do_lowercase_version,0
scan_escape,0
out_html,0
signal_name,0
rl_quoted_insert,0
rl_clear_message,0
get_var_and_type,0
rl_transpose_chars,0
ignore_glob_matches,0
rl_vi_editing_mode,0
pow_10,0
dispose_variable,0
rl_cleanup_after_signal,0
push_args,1
list_all_jobs,0
_rl_stricmp,0
sh_invalidid,0
rl_execute_next,0
signal_is_trapped,0
remove_unwind_protect_internal,0
write_here_document,0
hist_inittime,0
sh_needarg,0
rl_newline,0
gen_completion_matches,0
expand_string_if_necessary,0
hist_error,0
basename_builtin,0
space_to_eol,0
print_function_def,0
initialize_traps,0
ttnoecho,0
expr_streval,0
add_unwind_protect_internal,0
current_working_directory,0
add_pid,0
unary_test,0
init_interactive_script,0
com_cd,0
phash_flush,0
set_pwd,0
rl_clear_pending_input,0
strvec_dispose,0
asprintf,0
getstat,0
expr,0
map_over_jobs,0
sv_keymap,0
parser_endif,0
printable_part,0
_nl_load_domain,0
full_pathname,0
bind_int_variable,0
rl_set_keymap_from_edit_mode,0
get_name_for_error,0
ttattr,0
indirection_level_string,0
compact_jobs_list,0
tgetent,0
malloc_watch,0
test_command,0
copy_subshell_command,0
yy_ungetc,0
rl_set_prompt,0
rl_named_function,0
getcwd,0
print_builtin,0
dolink,0
execute_case_command,0
expand_word_unsplit,1
rl_get_keymap_name,0
remove_trailing_whitespace,0
rl_call_last_kbd_macro,0
dispose_words,0
sh_get_env_value,0
is_cclass,0
alloc_word_desc,0
execute_for_command,0
skiparith,0
pop_stream,0
rl_bind_key_if_unbound_in_map,0
get_lineno,0
isnan,0
scan_request,0
rl_clear_signals,0
restore_signal,0
bind_tempenv_variable,0
list_reverse,0
sv_ifs,0
ttsave,0
rl_delete_text,0
strerror,0
get_sys_tmpdir,0
change_to_size,0
expand_prompt,0
without_interrupts,0
strchr,0
hash_walk,0
dcngettext,0
malloc_set_register,0
_rl_qsort_string_compare,0
completion_matches,0
set_original_signal,0
raw_job_exit_status,0
error_token_from_token,0
list_rest_of_args,0
readline_initialize_everything,0
do_redirections,0
_is_arithop,0
job_last_running,0
rl_add_undo,0
escape_input,0
sh_neednumarg,0
print_escaped,0
quote_string,0
remember_args,0
rl_unix_line_discard,0
get_self,0
set_context,0
make_path,0
_rl_revert_all_lines,0
unquoted_member,0
extract_colon_unit,0
_rl_isearch_init,0
rl_vi_search_again,0
expand_string_for_rhs,1
rl_vi_bWord,0
sync_builtin,0
initialize_shell_variables,4
compute_lcd_of_matches,0
reader_loop,0
sh_stat,0
kill_pid,0
ttfd_cbreak,0
rl_set_signals,0
finfo_main,0
extract_plural_expression,0
rl_display_search,0
INTERNAL_GLOB_PATTERN_P,0
unquoted_tilde_word,0
read_a_line,0
make_variable_value,0
rl_emacs_editing_mode,0
_rl_vi_textmod_command,0
wcomment,0
shell_execve,0
libintl_ngettext,0
unwind_protect_mem_internal,0
mktime,0
_rl_current_display_line,0
rl_bind_keyseq_if_unbound,0
ifs_firstchar,0
rl_vi_arg_digit,0
restore_pipeline,0
free_trap_string,0
get_word_from_string,0
binary_test,0
init_funcname_var,0
history_substring,0
history_expand,0
terminate_stopped_jobs,0
execute_in_subshell,0
parameter_brace_expand_length,0
substring_member_of_array,0
unstifle_history,0
rl_history_search_reinit,0
rl_downcase_word,0
find_termsig_by_pid,0
cleanup_dead_jobs,0
main,0
bgp_alloc,0
libintl_textdomain,0
make_word_flags,0
add_links,0
remove_unwind_protect,0
dup_error,0
cmd_init,0
run_exit_trap,0
history_expand_internal,0
history_truncate_file,0
make_word,0
getconf_all,0
execute_pipeline,0
previous_history,0
stdcat,0
history_filename,0
start_debugger,0
_rl_forward_char_internal,0
history_get,0
_rl_free_saved_history_line,0
rl_backward_word,0
expand_char,0
get_current_user_info,0
delete_chars,0
execute_while_command,0
with_input_from_stream,0
rl_sigaction,0
rl_get_screen_size,0
_rl_isearch_fini,0
shell_control_structure,0
_nl_getenv,0
rl_bind_key,0
f_cut,0
hash_dispose,0
isleap,0
history_tokenize,0
rl_vi_end_word,0
should_ignore_glob_matches,0
phash_create,0
libintl_dcigettext,0
special_case_tokens,0
builtin_status,0
flatten,0
rl_replace_from_history,0
append_to_match,0
sv_dispprefix,0
_rl_lowercase_p,0
set_tty_state,0
make_builtin_argv,0
rl_kill_word,0
com_delete,0
write_history,0
sh_openpipe,0
getinterp,0
strlist_to_word_list,0
report_error,1
locale_setblanks,0
unset_sigwinch_handler,0
libintl_bind_textdomain_codeset,0
quote_escapes,0
history_get_history_state,0
rl_vi_overstrike,0
push_func_var,0
bind_arrow_keys_internal,0
alphabetic,0
map_over,0
strlist_flush,0
zreadcintr,0
expand_arith_string,0
copy_group_command,0
strvec_from_word_list,0
find_shell_builtin,0
parse_and_execute_cleanup,0
make_quoted_char,0
assign_mypid,0
strtol,0
execute_connection,4
print_func_list,0
rl_vi_back_to_indent,0
quote_list,0
change_prompt,0
_rl_nsearch_callback,0
binary_operator,0
makunbound,0
init_signames,0
_rl_dispatch_callback,0
internal_malloc,0
dispose_saved_dollar_vars,0
print_redirection,0
rl_vi_prev_word,0
parameter_brace_substring,0
expand_words,0
find_capability,0
rl_vi_undo,0
dispose_mail_file,0
reap_dead_jobs,0
rl_end_of_line,0
reset_shell_flags,0
strvec_remove,0
_rl_clear_to_eol,0
cleanup_redirects,0
strcasestr,0
run_unwind_frame,0
sh_mkdoublequoted,0
fapply,0
give_terminal_to,0
parse_plural_expression,0
plural_eval,0
sh_physpath,0
set_winsize,0
_rl_nsearch_cleanup,0
legal_alias_name,0
default_tty_job_signals,0
invert_case_line,0
execute_command_internal,0
open_shell_script,0
signal_in_progress,0
get_string_value,0
setifs,0
string_extract_double_quoted,0
expand_words_shellexp,0
sv_opterr,0
memalign,0
_rl_insert_char,0
discard_parser_constructs,0
getmaxgroups,0
extend_alias_table,0
sh_backslash_quote,0
_rl_callback_data_alloc,0
_rl_redisplay_after_sigwinch,0
trans_char,0
set_signal,0
_rl_vi_arg_dispatch,0
pat_subst,0
realloc,0
_is_multiop,1
isinf,0
rl_parse_and_bind,0
history_arg_extract,0
find_function_def,0
malloc_unwatch,0
xtrace_fdchk,0
find_flag,0
expr_bind_variable,0
rl_quote_filename,0
_rl_dispatch_subseq,0
sh_mktmpfd,0
find_path_file,0
find_process,0
save_builtin,0
rl_maybe_save_line,0
_rl_clean_up_for_exit,0
stop_making_children,0
xbcopy,0
rl_extend_line_buffer,0
builtin_handler,0
cleanup_the_pipeline,0
visible_var,0
expand_string_leave_quoted,0
rl_tty_set_default_bindings,0
tteightbit,0
sv_bell_style,0
print_pipeline,0
run_error_trap,0
bind_termcap_arrow_keys,0
_rl_restore_tty_signals,0
stat_char,0
history_do_write,0
make_command_string_internal,1
base_pathname,0
make_pattern_list,0
get_subst_pattern,0
find_last_proc,0
tt_setnocanon,0
termsig_sighandler,1
push_builtin,0
or,0
rl_capitalize_word,0
all_visible_variables,0
copy_case_clauses,0
_path_readlink,0
glob_vector,0
_rl_null_function,0
split_ignorespec,0
vidomove_dispatch,0
sh_double_quote,0
maybe_make_export_env,1
uname_builtin,0
delete_all_variables,0
parse_matched_pair,0
_rl_free_match_list,0
set_job_control,0
postprocess_matches,0
my_localtime_r,0
copy_case_command,0
expand_string_assignment,0
initialize_shell_builtins,0
getpattern,0
_path_isdir,0
copy_redirects,0
parser_else,0
do_assignment_internal,1
print_until_or_while,0
get_new_window_size,0
enable_mypid_builtin,0
rl_forward_char,0
_rl_dispatch,0
xtrace_print_for_command_head,0
save_tty_chars,0
xtrace_init,0
make_word_from_token,0
uconvert,0
malloc,0
file_status,0
prompt_again,0
rl_forced_update_display,0
getconf_builtin,0
rl_list_funmap_names,0
sh_chkwrite,0
ignore_tty_job_signals,0
print_word_list,0
bsplit,0
history_find_word,0
set_lang,0
readline_internal_char,0
copy_word_list,0
gettext,0
strlist_resize,0
_rl_vi_change_char,0
print_command,0
exp3,0
iso8601wknum,0
print_for_command,1
rl_yank_pop,0
sv_optind,0
rl_vi_bracktype,0
com_stat,0
get_tty_settings,0
rl_vi_rubout,0
free_lvalue,0
builtin_usage,0
parameter_brace_patsub,0
get_sysdep_segment_value,0
print_var_list,0
rl_vi_eWord,0
udequote_pathname,0
exp4,0
max,0
history_tokenize_internal,0
xtrace_reset,0
get_bash_command,0
set_if_not,0
argz_count__,0
init_mail_dates,0
err_unboundvar,0
line_error,0
hash_string,0
find_tempenv_variable,0
ttrestore,0
region_kill_internal,0
textdomain,0
get_exitstat,0
make_arith_for_command,0
executing_line_number,0
set_signal_ignored,0
internal_calloc,0
get_all_original_signals,0
free_mail_files,0
zread,0
handle_eof_input_unit,0
print_while_command,0
zreadretry,0
print_case_clauses,0
print_redirection_list,0
zreset,0
beyond,0
reserved_word_acceptable,0
_rl_char_search_callback,0
uidset,0
read_man_page,0
sh_wrerror,0
rl_translate_keyseq,0
rl_insert_text,0
rl_transpose_words,0
the_printed_command_resize,0
fileman_completion,0
get_y_or_n,0
file_head,0
addblanks,0
rl_maybe_replace_line,0
glob_pattern_p,0
_nl_free_domain_conv,0
change_flag,0
dispose_var_context,0
setup_ignore_patterns,0
expand_string_to_string,0
print_heredoc_header,0
three_arguments,0
throw_to_top_level,0
word_list_split,0
_rl_search_getchar,0
rl_begin_undo_group,0
getpatspec,0
write_longdocs,0
_rl_vi_done_inserting,0
rl_tab_insert,0
do_assignment,0
sh_canonpath,0
copy_redirect,1
n_shell_variables,1
noninc_search,0
sh_getopt,0
make_arith_command,0
rl_delete_horizontal_space,0
rl_domove_read_callback,0
_rl_errmsg,0
new_exp_3,0
sv_globignore,0
find_special_builtin,0
scan_file,0
_rl_strpbrk,0
_rl_block_sigint,0
postproc_subst_rhs,0
match_pattern,0
_rl_keyseq_cxt_alloc,0
builtin_error,0
rl_vi_insertion_mode,0
dispose_word,0
parameter_brace_expand,3
sh_invalidoptname,0
rl_display_match_list,0
sh_closepipe,0
tilde_find_prefix,0
set_pipestatus_from_exit,0
vi_delete_dispatch,0
getdtablesize,0
memory_out,0
hash_flush,0
job_signal_status,0
unbind_func,0
hack_special_boolean_var,0
weeknumber,0
current_history,0
_rl_input_available,0
local_and_exported,0
_rl_any_typein,0
stripwhite,0
sh_mktmpfp,0
make_env_array_from_var_list,0
_rl_isearch_dispatch,0
unwind_frame_run_internal,0
find_in_path_element,0
sh_makepath,0
extract_delimited_string,0
rl_set_keyboard_input_timeout,0
collsym,0
connect_async_list,0
_cut_strsep,0
ansic_shouldquote,0
short_doc_handler,0
sv_isrchterm,0
string_rest_of_args,0
rl_vi_domove,0
rl_set_sighandler,0
read_history,0
history_get_time,0
write_file_headers,0
rl_vi_insert_mode,0
_find_in_table,0
make_funcname_visible,0
_rl_keyseq_chain_dispose,0
yy_getc,0
rl_initialize_funmap,0
string_list_dollar_star,0
chk_atstar,0
print_filename,0
bind_lastarg,0
time_command_acceptable,0
noninc_dosearch,0
hash_lookup,0
execute_shell_script,0
mk_env_string,1
rl_resize_terminal,0
docname_handler,0
internal_valloc,0
dprintf,0
_rl_add_macro_char,0
shell_version_string,0
rl_insert_close,0
kill_all_local_variables,0
log_10,0
strmatch,0
sv_compwidth,0
most_recent_job_in_state,0
shell_builtin_compare,0
restore_original_signals,0
initialize_bash_input,0
rl_bind_key_in_map,0
complete_get_screenwidth,0
path_is_devfd,0
set_default_locale,0
insert_match,0
strmaxcat,0
_rl_set_screen_size,0
evalerror,0
top_level_cleanup,0
hist_string_extract_single_quoted,0
copy_bucket_array,0
unfreeze_jobs_list,0
alias_compare,0
rl_read_key,0
sh_free,0
run_interrupt_trap,0
xtrace_print_assignment,0
semicolon,0
ere_char,0
malloc_trace_bin,0
get_home_dir,0
terminate_current_pipeline,0
cut_builtin,0
write_builtins,0
plural_lookup,0
print_deferred_heredocs,0
write_documentation,0
rl_macro_bind,0
restore_parser_state,0
posixtest,0
_rl_mvcxt_dispose,0
produces_handler,0
glean_key_from_name,0
_rl_strip_prompt,0
command_error,0
_evalfile,0
set_shell_name,0
sh_malloc,0
filecomp,0
rl_redisplay,0
init_noninteractive,0
_rl_move_vert,0
string_extract_verbatim,0
strlist_remove,0
rl_message,0
clear_unwind_protect_list,0
push_dollar_vars,0
rl_replace_line,0
and,0
copy_case_clause,0
pos_params,0
restore_sigint_handler,0
update_export_env_inplace,0
chkinfnan,0
free,0
with_input_from_string,0
string_extract,0
sv_compquery,0
dot_or_dotdot,0
expand_string_to_string_internal,0
set_special_char,0
hangup_all_jobs,0
rl_history_search_internal,0
check_dev_tty,0
rl_bind_keyseq_if_unbound_in_map,0
tt_seteightbit,0
find_user_command_internal,0
sigint_sighandler,0
make_for_command,0
_rl_mvcxt_init,0
set_job_running,0
__gettextlex,0
zreadc,0
get_history_event,0
integral,0
is_assignment_builtin,0
pos_params_pat_subst,0
parse_shell_options,0
write_endifs,0
rl_history_search_backward,0
readline_internal_teardown,0
get_funcname,0
_rl_nsearch_dispatch,0
copy_function_def,0
begin_unwind_frame,0
get_group_list,0
string_list_internal,0
exp5,0
expbxor,0
with_input_from_stdin,0
do_piping,0
_rl_block_sigwinch,0
rl_crlf,0
rl_noninc_reverse_search,0
execute_disk_command,0
history_tokenize_word,0
rl_vi_check,0
execute_subshell_builtin_or_function,0
_rl_get_string_variable_value,0
spname,0
alloc_mail_file,0
fatal_error,0
_nl_expand_alias,0
all_shell_variables,0
rl_vi_tilde_expand,0
execute_intern_function,0
_rl_init_eightbit,0
initialize_shell_signals,0
head_builtin,0
sv_strict_posix,0
_rl_reset_completion_state,0
processes_in_job,0
rltty_set_default_bindings,0
make_select_command,0
list_string,0
tputs,0
string_extract_single_quoted,0
comment_handler,0
zsyncfd,0
wait_for,0
initialize_flags,0
maybe_save_line,0
function_handler,0
make_if_command,0
trap_to_sighandler,0
job_working_directory,0
_rl_free_history_entry,0
clear_table,0
maybe_replace_line,0
_rl_find_completion_word,0
assign_in_env,1
sh_ttyerror,0
rl_get_next_history,0
file_exists,0
rewind_input_string,0
rl_unbind_key_in_map,0
depends_on_handler,0
sh_validfd,0
subexpr,0
parse_string,0
make_func_export_array,0
restore_default_signal,0
shouldexp_replacement,0
_rl_subseq_getchar,0
unbind_variable,0
set_working_directory,0
rl_function_dumper,0
print_heredoc_body,0
sh_single_quote,0
tgetflag,0
replace_history_entry,0
_rl_init_line_state,0
add_documentation,0
assign_lineno,0
add_process,0
show_shell_version,0
unbind_args,0
handle_parser_directive,0
set_current_prompt_level,0
get_bash_name,0
_rl_pushed_input_available,0
rl_alphabetic,0
no_args,0
rl_tilde_expand,0
free_defs,0
exp2,1
file_iswdir,0
builtin_address_internal,0
remove_quoted_escapes,0
skip_double_quoted,0
pop_scope,0
noclobber_open,0
skipname,0
clean_simple_command,0
string_quote_removal,1
strvec_strcmp,0
make_command,0
tilde_expand_word,0
pos_params_modcase,0
list_length,0
